route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed
1024,5395A6507,636792A5395B6507,,33rd via Hoboken,1,,11,0
1024,5459A6540,649696A5459B6540,,33rd via Hoboken,1,,11,0
860,5394A6507,636417A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636617A5396B6507,,33rd via Hoboken,1,,11,0
859,5394A6507,636325A5394B6507,,Hoboken,0,,9,0
859,5459A6540,649268A5459B6540,,Hoboken,0,,9,0
861,5459A6540,649512A5459B6540,,33rd Street,1,,4,0
860,5459A6540,649456A5459B6540,,Hoboken,0,,7,0
862,5394A6507,637548A5394B6507,,Newark,0,,2,0
861,5394A6507,637116A5394B6507,,Journal Square,0,,6,0
859,5394A6507,636282A5394B6507,,Hoboken,0,,9,0
862,5394A6507,637666A5394B6507,,World Trade Center,1,,1,0
860,5394A6507,636529A5394B6507,,Hoboken,0,,7,0
1024,5396A6507,636557A5396B6507,,33rd via Hoboken,1,,11,0
862,5459A6540,649749A5459B6540,,Newark,0,,2,0
861,5459A6540,649518A5459B6540,,33rd Street,1,,4,0
859,5394A6507,636172A5394B6507,,33rd Street,1,,3,0
859,5459A6540,649221A5459B6540,,Hoboken,0,,9,0
862,5459A6540,649826A5459B6540,,World Trade Center,1,,1,0
862,5394A6507,637635A5394B6507,,World Trade Center,1,,1,0
1024,5395A6507,636878A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637612A5394B6507,,Newark,0,,2,0
1024,5396A6507,636571A5396B6507,,33rd via Hoboken,1,,11,0
859,5394A6507,636289A5394B6507,,Hoboken,0,,9,0
862,5394A6507,637650A5394B6507,,World Trade Center,1,,1,0
1024,5395A6507,636872A5395B6507,,Journal Square via Hoboken,0,,8,0
861,5394A6507,637235A5394B6507,,Journal Square,0,,6,0
861,5394A6507,637153A5394B6507,,Journal Square,0,,6,0
861,5394A6507,637148A5394B6507,,Journal Square,0,,6,0
862,5396A6507,637291A5396B6507,,Newark,0,,2,0
861,5394A6507,637010A5394B6507,,33rd Street,1,,4,0
861,5394A6507,637115A5394B6507,,Journal Square,0,,6,0
862,5459A6540,649821A5459B6540,,Newark,0,,2,0
859,5459A6540,649152A5459B6540,,33rd Street,1,,3,0
861,5394A6507,637013A5394B6507,,33rd Street,1,,4,0
860,5394A6507,636441A5394B6507,,World Trade Center,1,,5,0
860,5394A6507,636420A5394B6507,,World Trade Center,1,,5,0
859,5459A6540,649117A5459B6540,,33rd Street,1,,3,0
861,5459A6540,649541A5459B6540,,33rd Street,1,,4,0
859,5394A6507,636132A5394B6507,,33rd Street,1,,3,0
861,5459A6540,649643A5459B6540,,Journal Square,0,,6,0
1024,5395A6507,636824A5395B6507,,33rd via Hoboken,1,,11,0
860,5459A6540,649418A5459B6540,,Hoboken,0,,7,0
862,5394A6507,637575A5394B6507,,Newark,0,,2,0
861,5394A6507,637225A5394B6507,,Journal Square,0,,6,0
1024,5396A6507,636684A5396B6507,,Journal Square via Hoboken,0,,8,0
859,5394A6507,636287A5394B6507,,Hoboken,0,,9,0
859,5459A6540,649195A5459B6540,,Hoboken,0,,9,0
862,5395A6507,637414A5395B6507,,World Trade Center,1,,1,0
860,5394A6507,636429A5394B6507,,World Trade Center,1,,5,0
862,5459A6540,649830A5459B6540,,World Trade Center,1,,1,0
1024,5395A6507,636938A5395B6507,,Journal Square via Hoboken,0,,8,0
860,5394A6507,636536A5394B6507,,Hoboken,0,,7,0
860,5394A6507,636489A5394B6507,,Hoboken,0,,7,0
860,5394A6507,636474A5394B6507,,Hoboken,0,,7,0
861,5394A6507,637208A5394B6507,,Journal Square,0,,6,0
861,5459A6540,649565A5459B6540,,33rd Street,1,,4,0
862,5459A6540,649735A5459B6540,,Newark,0,,2,0
1024,5396A6507,636709A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5394A6507,636942A5394B6507,,33rd via Hoboken,1,,11,0
1024,5395A6507,636838A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637749A5394B6507,,World Trade Center,1,,1,0
1024,5395A6507,636784A5395B6507,,33rd via Hoboken,1,,11,0
862,5396A6507,637247A5396B6507,,Newark,0,,2,0
1024,5395A6507,636767A5395B6507,,33rd via Hoboken,1,,11,0
859,5459A6540,649157A5459B6540,,33rd Street,1,,3,0
862,5459A6540,649881A5459B6540,,World Trade Center,1,,1,0
860,5459A6540,649356A5459B6540,,World Trade Center,1,,5,0
862,5394A6507,637731A5394B6507,,World Trade Center,1,,1,0
859,5394A6507,636235A5394B6507,,Hoboken,0,,9,0
862,5396A6507,637325A5396B6507,,World Trade Center,1,,1,0
859,5394A6507,636206A5394B6507,,33rd Street,1,,3,0
859,5459A6540,649189A5459B6540,,Hoboken,0,,9,0
1024,5396A6507,636630A5396B6507,,33rd via Hoboken,1,,11,0
859,5459A6540,649169A5459B6540,,33rd Street,1,,3,0
861,5394A6507,637138A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637531A5394B6507,,Newark,0,,2,0
862,5459A6540,649755A5459B6540,,Newark,0,,2,0
861,5459A6540,649546A5459B6540,,33rd Street,1,,4,0
859,5394A6507,636327A5394B6507,,Hoboken,0,,9,0
861,5459A6540,649610A5459B6540,,Journal Square,0,,6,0
5744,5302A6349,622811A5302B6349,,Terminals A/B and P10,0,,13,0
862,5459A6540,649869A5459B6540,,World Trade Center,1,,1,0
861,5394A6507,637005A5394B6507,,33rd Street,1,,4,0
861,5459A6540,649515A5459B6540,,33rd Street,1,,4,0
1024,5395A6507,636742A5395B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636534A5394B6507,,Hoboken,0,,7,0
861,5459A6540,649487A5459B6540,,33rd Street,1,,4,0
861,5394A6507,637031A5394B6507,,33rd Street,1,,4,0
859,5459A6540,649199A5459B6540,,Hoboken,0,,9,0
862,5394A6507,637643A5394B6507,,World Trade Center,1,,1,0
859,5394A6507,636181A5394B6507,,33rd Street,1,,3,0
862,5394A6507,637490A5394B6507,,Newark,0,,2,0
859,5394A6507,636263A5394B6507,,Hoboken,0,,9,0
1024,5394A6507,636944A5394B6507,,33rd via Hoboken,1,,11,0
1024,5459A6540,649691A5459B6540,,33rd via Hoboken,1,,11,0
859,5459A6540,649186A5459B6540,,33rd Street,1,,3,0
860,5394A6507,636443A5394B6507,,World Trade Center,1,,5,0
862,5394A6507,637618A5394B6507,,Newark,0,,2,0
859,5459A6540,649239A5459B6540,,Hoboken,0,,9,0
862,5396A6507,637330A5396B6507,,World Trade Center,1,,1,0
862,5396A6507,637302A5396B6507,,World Trade Center,1,,1,0
860,5394A6507,636522A5394B6507,,Hoboken,0,,7,0
862,5394A6507,637558A5394B6507,,Newark,0,,2,0
1024,5395A6507,636852A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5396A6507,636634A5396B6507,,33rd via Hoboken,1,,11,0
859,5459A6540,649143A5459B6540,,33rd Street,1,,3,0
862,5396A6507,637347A5396B6507,,World Trade Center,1,,1,0
859,5394A6507,636165A5394B6507,,33rd Street,1,,3,0
862,5459A6540,649874A5459B6540,,World Trade Center,1,,1,0
862,5459A6540,649923A5459B6540,,World Trade Center,1,,1,0
861,5394A6507,637074A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649895A5459B6540,,World Trade Center,1,,1,0
861,5459A6540,649666A5459B6540,,Journal Square,0,,6,0
1024,5394A6507,636948A5394B6507,,33rd via Hoboken,1,,11,0
860,5459A6540,649317A5459B6540,,World Trade Center,1,,5,0
859,5394A6507,636183A5394B6507,,33rd Street,1,,3,0
859,5394A6507,636146A5394B6507,,33rd Street,1,,3,0
860,5394A6507,636480A5394B6507,,Hoboken,0,,7,0
861,5394A6507,637084A5394B6507,,33rd Street,1,,4,0
859,5459A6540,649209A5459B6540,,Hoboken,0,,9,0
1024,5395A6507,636874A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5396A6507,636658A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5459A6540,649832A5459B6540,,World Trade Center,1,,1,0
861,5394A6507,637172A5394B6507,,Journal Square,0,,6,0
861,5394A6507,637191A5394B6507,,Journal Square,0,,6,0
862,5395A6507,637354A5395B6507,,Newark,0,,2,0
861,5459A6540,649656A5459B6540,,Journal Square,0,,6,0
862,5459A6540,649934A5459B6540,,World Trade Center,1,,1,0
859,5394A6507,636336A5394B6507,,Hoboken,0,,9,0
859,5459A6540,649223A5459B6540,,Hoboken,0,,9,0
862,5459A6540,649796A5459B6540,,Newark,0,,2,0
862,5459A6540,649901A5459B6540,,World Trade Center,1,,1,0
1024,5395A6507,636912A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5459A6540,649788A5459B6540,,Newark,0,,2,0
861,5394A6507,637234A5394B6507,,Journal Square,0,,6,0
861,5459A6540,649608A5459B6540,,Journal Square,0,,6,0
859,5459A6540,649259A5459B6540,,Hoboken,0,,9,0
1024,5396A6507,636615A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637742A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,636988A5394B6507,,33rd Street,1,,4,0
861,5394A6507,636987A5394B6507,,33rd Street,1,,4,0
859,5459A6540,649158A5459B6540,,33rd Street,1,,3,0
859,5459A6540,649156A5459B6540,,33rd Street,1,,3,0
862,5459A6540,649882A5459B6540,,World Trade Center,1,,1,0
860,5394A6507,636430A5394B6507,,World Trade Center,1,,5,0
859,5459A6540,649273A5459B6540,,Hoboken,0,,9,0
861,5459A6540,649488A5459B6540,,33rd Street,1,,4,0
1024,5395A6507,636855A5395B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649265A5459B6540,,Hoboken,0,,9,0
862,5459A6540,649871A5459B6540,,World Trade Center,1,,1,0
860,5459A6540,649399A5459B6540,,Hoboken,0,,7,0
860,5394A6507,636546A5394B6507,,Hoboken,0,,7,0
1024,5394A6507,636962A5394B6507,,Journal Square via Hoboken,0,,8,0
859,5394A6507,636234A5394B6507,,Hoboken,0,,9,0
859,5394A6507,636340A5394B6507,,Hoboken,0,,9,0
862,5396A6507,637240A5396B6507,,Newark,0,,2,0
1024,5394A6507,636959A5394B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637752A5394B6507,,World Trade Center,1,,1,0
860,5394A6507,636446A5394B6507,,World Trade Center,1,,5,0
860,5459A6540,649453A5459B6540,,Hoboken,0,,7,0
861,5459A6540,649611A5459B6540,,Journal Square,0,,6,0
1024,5395A6507,636818A5395B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637480A5394B6507,,Newark,0,,2,0
860,5394A6507,636388A5394B6507,,World Trade Center,1,,5,0
1024,5396A6507,636703A5396B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649153A5459B6540,,33rd Street,1,,3,0
860,5459A6540,649389A5459B6540,,Hoboken,0,,7,0
860,5459A6540,649354A5459B6540,,World Trade Center,1,,5,0
1024,5395A6507,636848A5395B6507,,Journal Square via Hoboken,0,,8,0
860,5459A6540,649290A5459B6540,,World Trade Center,1,,5,0
861,5394A6507,637011A5394B6507,,33rd Street,1,,4,0
862,5394A6507,637582A5394B6507,,Newark,0,,2,0
861,5459A6540,649682A5459B6540,,Journal Square,0,,6,0
860,5459A6540,649440A5459B6540,,Hoboken,0,,7,0
859,5459A6540,649142A5459B6540,,33rd Street,1,,3,0
860,5394A6507,636412A5394B6507,,World Trade Center,1,,5,0
861,5459A6540,649603A5459B6540,,Journal Square,0,,6,0
862,5394A6507,637516A5394B6507,,Newark,0,,2,0
1024,5395A6507,636926A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5396A6507,637309A5396B6507,,World Trade Center,1,,1,0
861,5394A6507,637080A5394B6507,,33rd Street,1,,4,0
862,5396A6507,637248A5396B6507,,Newark,0,,2,0
862,5459A6540,649795A5459B6540,,Newark,0,,2,0
861,5394A6507,637231A5394B6507,,Journal Square,0,,6,0
861,5394A6507,636981A5394B6507,,33rd Street,1,,4,0
860,5394A6507,636400A5394B6507,,World Trade Center,1,,5,0
860,5394A6507,636453A5394B6507,,Hoboken,0,,7,0
860,5394A6507,636425A5394B6507,,World Trade Center,1,,5,0
860,5459A6540,649333A5459B6540,,World Trade Center,1,,5,0
861,5394A6507,637232A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637588A5394B6507,,Newark,0,,2,0
862,5394A6507,637578A5394B6507,,Newark,0,,2,0
861,5459A6540,649591A5459B6540,,Journal Square,0,,6,0
859,5459A6540,649173A5459B6540,,33rd Street,1,,3,0
1024,5396A6507,636596A5396B6507,,33rd via Hoboken,1,,11,0
860,5459A6540,649465A5459B6540,,Hoboken,0,,7,0
862,5395A6507,637369A5395B6507,,Newark,0,,2,0
861,5459A6540,649592A5459B6540,,Journal Square,0,,6,0
860,5459A6540,649380A5459B6540,,World Trade Center,1,,5,0
1024,5395A6507,636909A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5459A6540,649838A5459B6540,,World Trade Center,1,,1,0
862,5394A6507,637554A5394B6507,,Newark,0,,2,0
859,5459A6540,649093A5459B6540,,33rd Street,1,,3,0
859,5394A6507,636247A5394B6507,,Hoboken,0,,9,0
859,5459A6540,649141A5459B6540,,33rd Street,1,,3,0
862,5395A6507,637429A5395B6507,,World Trade Center,1,,1,0
862,5394A6507,637762A5394B6507,,World Trade Center,1,,1,0
1024,5396A6507,636727A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5396A6507,636650A5396B6507,,Journal Square via Hoboken,0,,8,0
862,5459A6540,649762A5459B6540,,Newark,0,,2,0
861,5394A6507,636986A5394B6507,,33rd Street,1,,4,0
862,5459A6540,649752A5459B6540,,Newark,0,,2,0
1024,5396A6507,636697A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5459A6540,649699A5459B6540,,Journal Square via Hoboken,0,,8,0
862,5459A6540,649786A5459B6540,,Newark,0,,2,0
862,5394A6507,637758A5394B6507,,World Trade Center,1,,1,0
1024,5395A6507,636839A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5395A6507,636867A5395B6507,,Journal Square via Hoboken,0,,8,0
1024,5396A6507,636724A5396B6507,,Journal Square via Hoboken,0,,8,0
861,5459A6540,649663A5459B6540,,Journal Square,0,,6,0
860,5394A6507,636389A5394B6507,,World Trade Center,1,,5,0
859,5394A6507,636305A5394B6507,,Hoboken,0,,9,0
1024,5395A6507,636797A5395B6507,,33rd via Hoboken,1,,11,0
860,5394A6507,636540A5394B6507,,Hoboken,0,,7,0
859,5394A6507,636300A5394B6507,,Hoboken,0,,9,0
861,5394A6507,637187A5394B6507,,Journal Square,0,,6,0
860,5394A6507,636407A5394B6507,,World Trade Center,1,,5,0
860,5394A6507,636409A5394B6507,,World Trade Center,1,,5,0
861,5394A6507,637227A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637774A5394B6507,,World Trade Center,1,,1,0
860,5394A6507,636464A5394B6507,,Hoboken,0,,7,0
1024,5395A6507,636890A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5395A6507,637413A5395B6507,,World Trade Center,1,,1,0
859,5394A6507,636176A5394B6507,,33rd Street,1,,3,0
861,5459A6540,649653A5459B6540,,Journal Square,0,,6,0
1024,5459A6540,649710A5459B6540,,Journal Square via Hoboken,0,,8,0
859,5394A6507,636265A5394B6507,,Hoboken,0,,9,0
859,5459A6540,649107A5459B6540,,33rd Street,1,,3,0
859,5459A6540,649282A5459B6540,,Hoboken,0,,9,0
859,5394A6507,636186A5394B6507,,33rd Street,1,,3,0
860,5394A6507,636439A5394B6507,,World Trade Center,1,,5,0
862,5394A6507,637703A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,637120A5394B6507,,Journal Square,0,,6,0
860,5394A6507,636382A5394B6507,,World Trade Center,1,,5,0
1024,5395A6507,636873A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5459A6540,649764A5459B6540,,Newark,0,,2,0
862,5394A6507,637764A5394B6507,,World Trade Center,1,,1,0
862,5395A6507,637448A5395B6507,,World Trade Center,1,,1,0
862,5459A6540,649892A5459B6540,,World Trade Center,1,,1,0
1024,5396A6507,636554A5396B6507,,33rd via Hoboken,1,,11,0
862,5459A6540,649900A5459B6540,,World Trade Center,1,,1,0
862,5459A6540,649812A5459B6540,,Newark,0,,2,0
862,5394A6507,637736A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,637177A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637741A5394B6507,,World Trade Center,1,,1,0
860,5459A6540,649412A5459B6540,,Hoboken,0,,7,0
1024,5395A6507,636840A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5396A6507,637327A5396B6507,,World Trade Center,1,,1,0
862,5459A6540,649782A5459B6540,,Newark,0,,2,0
861,5459A6540,649550A5459B6540,,33rd Street,1,,4,0
862,5395A6507,637401A5395B6507,,Newark,0,,2,0
860,5394A6507,636376A5394B6507,,World Trade Center,1,,5,0
862,5394A6507,637593A5394B6507,,Newark,0,,2,0
862,5396A6507,637329A5396B6507,,World Trade Center,1,,1,0
862,5394A6507,637698A5394B6507,,World Trade Center,1,,1,0
1024,5396A6507,636610A5396B6507,,33rd via Hoboken,1,,11,0
862,5394A6507,637602A5394B6507,,Newark,0,,2,0
860,5394A6507,636352A5394B6507,,World Trade Center,1,,5,0
861,5394A6507,637156A5394B6507,,Journal Square,0,,6,0
861,5394A6507,637130A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637720A5394B6507,,World Trade Center,1,,1,0
859,5459A6540,649210A5459B6540,,Hoboken,0,,9,0
862,5394A6507,637768A5394B6507,,World Trade Center,1,,1,0
861,5394A6507,637098A5394B6507,,33rd Street,1,,4,0
861,5394A6507,637206A5394B6507,,Journal Square,0,,6,0
861,5459A6540,649649A5459B6540,,Journal Square,0,,6,0
1024,5396A6507,636568A5396B6507,,33rd via Hoboken,1,,11,0
859,5459A6540,649095A5459B6540,,33rd Street,1,,3,0
862,5459A6540,649855A5459B6540,,World Trade Center,1,,1,0
861,5394A6507,637168A5394B6507,,Journal Square,0,,6,0
861,5459A6540,649604A5459B6540,,Journal Square,0,,6,0
862,5396A6507,637339A5396B6507,,World Trade Center,1,,1,0
860,5459A6540,649407A5459B6540,,Hoboken,0,,7,0
862,5396A6507,637334A5396B6507,,World Trade Center,1,,1,0
1024,5396A6507,636639A5396B6507,,33rd via Hoboken,1,,11,0
859,5394A6507,636154A5394B6507,,33rd Street,1,,3,0
862,5394A6507,637594A5394B6507,,Newark,0,,2,0
860,5394A6507,636375A5394B6507,,World Trade Center,1,,5,0
859,5394A6507,636201A5394B6507,,33rd Street,1,,3,0
860,5394A6507,636426A5394B6507,,World Trade Center,1,,5,0
860,5459A6540,649419A5459B6540,,Hoboken,0,,7,0
861,5394A6507,637114A5394B6507,,Journal Square,0,,6,0
862,5394A6507,637492A5394B6507,,Newark,0,,2,0
861,5394A6507,637207A5394B6507,,Journal Square,0,,6,0
1024,5395A6507,636922A5395B6507,,Journal Square via Hoboken,0,,8,0
862,5394A6507,637587A5394B6507,,Newark,0,,2,0
861,5394A6507,637088A5394B6507,,33rd Street,1,,4,0
860,5459A6540,649308A5459B6540,,World Trade Center,1,,5,0
859,5394A6507,636318A5394B6507,,Hoboken,0,,9,0
859,5394A6507,636313A5394B6507,,Hoboken,0,,9,0
1024,5396A6507,636655A5396B6507,,Journal Square via Hoboken,0,,8,0
859,5459A6540,649192A5459B6540,,Hoboken,0,,9,0
860,5394A6507,636365A5394B6507,,World Trade Center,1,,5,0
862,5395A6507,637366A5395B6507,,Newark,0,,2,0
861,5394A6507,637143A5394B6507,,Journal Square,0,,6,0
862,5459A6540,649734A5459B6540,,Newark,0,,2,0
859,5394A6507,636227A5394B6507,,33rd Street,1,,3,0
860,5459A6540,649416A5459B6540,,Hoboken,0,,7,0
861,5394A6507,637163A5394B6507,,Journal Square,0,,6,0
859,5459A6540,649248A5459B6540,,Hoboken,0,,9,0
860,5394A6507,636444A5394B6507,,World Trade Center,1,,5,0
862,5394A6507,637534A5394B6507,,Newark,0,,2,0
862,5396A6507,637345A5396B6507,,World Trade Center,1,,1,0
859,5459A6540,649193A5459B6540,,Hoboken,0,,9,0
861,5459A6540,649572A5459B6540,,33rd Street,1,,4,0
859,5459A6540,649258A5459B6540,,Hoboken,0,,9,0
861,5394A6507,637046A5394B6507,,33rd Street,1,,4,0
862,5394A6507,637652A5394B6507,,World Trade Center,1,,1,0
859,5459A6540,649176A5459B6540,,33rd Street,1,,3,0
862,5396A6507,637238A5396B6507,,Newark,0,,2,0
859,5459A6540,649112A5459B6540,,33rd Street,1,,3,0
859,5394A6507,636277A5394B6507,,Hoboken,0,,9,0
862,5459A6540,649809A5459B6540,,Newark,0,,2,0
861,5459A6540,649599A5459B6540,,Journal Square,0,,6,0
1024,5459A6540,649700A5459B6540,,Journal Square via Hoboken,0,,8,0
859,5394A6507,636134A5394B6507,,33rd Street,1,,3,0
862,5459A6540,649773A5459B6540,,Newark,0,,2,0
859,5394A6507,636190A5394B6507,,33rd Street,1,,3,0
1024,5396A6507,636660A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5396A6507,636701A5396B6507,,Journal Square via Hoboken,0,,8,0
1024,5395A6507,636796A5395B6507,,33rd via Hoboken,1,,11,0
862,5459A6540,649817A5459B6540,,Newark,0,,2,0
861,5394A6507,636997A5394B6507,,33rd Street,1,,4,0
862,5394A6507,637648A5394B6507,,World Trade Center,1,,1,0
860,5459A6540,649471A5459B6540,,Hoboken,0,,7,0
862,5394A6507,637696A5394B6507,,World Trade Center,1,,1,0
859,5394A6507,636204A5394B6507,,33rd Street,1,,3,0
